ap_gazette_no,institution_name,village,mandal,extent_dry,extent_wet,extent_total,demand_arrears,demand_current,demand_total,receiptno_date,challanno_date,collection_arrears,collection_current,collection_total,balance_arrears,balance_current,balance_total,remarks
NDGZT1931,Ashurkhana Sunni,Dhone,Jagadurthi,10.03,0,10.03,7000,2000,9000,,,,,0,7000,2000,9000,no Income
NDGZT1945,Mosque Sunni,Peapully,Munimadugu,11.05,0,11.05,7000,2000,9000,,,,,0,7000,2000,9000,no Income
NDGZT1677,Mosque Sunni,Kothapalle,Nagampalli h/o kokkeranach,47.34,0,47.34,7000,2000,9000,,,,,0,7000,2000,9000,no Income
NDGZT3262,Jangli Pasha Dargah,Midthur,Cherkucherla,19.92,0,19.92,7000,2000,9000,,,,,0,7000,2000,9000,no Income
NDGZT3206,Mosque Sunni,Nandikotkur,Malyala,58.14,0,58.14,7000,2000,9000,,,,,0,7000,2000,9000,no Income
NDGZT3270,Mosque Sunni,Nandikotkur,Peer Saheb Peta H/o Midthur,16.13,0,16.13,7000,2000,9000,,,,,0,7000,2000,9000,no Income house 1
NDGZT3383,Asar e shareef Sunni,Nandyal,Nandyal,5.52,0,5.52,7000,2000,9000,,,,,0,7000,2000,9000,
NDGZT3395,Mosque Sunni,Nandyal,Bheemavaram,33.66,0,33.66,7000,2000,9000,,,,,0,7000,2000,9000,Encroachment
NDGZT3404,Jamia Masjid Sunni,Nandyal,Nandyal,0,0,0,126800,7000,133800,8814/177/21-10-2025,895/16-12-2025,126800,,126800,0,7000,7000,new
NDGZT3381,Ashurkhana Sunni,Panyam,Kondajutur,9.48,0,9.48,45000,5000,50000,8836/177/16-12-2025,,45000,5000,50000,0,0,0,
NDGZT3384,Asar e shareef Sunni,Panyam,Panyam,675.27,0,675.27,7000,5000,12000,,,,,0,7000,5000,12000,
NDGZT3544,Sunni Dargah of Sham Shah Vali,Sirvella,Sirvel,14.37,0,14.37,7000,3500,10500,,,,,0,7000,3500,10500,some part of land are under encroachment
NDGZT1736,Hussaini Alam Ashoor Khana,Banaganapalli,Gulam nai pet,4.48,0,4.48,7000,2000,9000,,,,,0,7000,2000,9000,
NDGZT1925,Masum Pasha Dargah Sunni,Bethamcherla,Gutupalli,4.71,0,4.71,6650,1900,8550,,,,,0,6650,1900,8550,Encroachment
NDGZT1703,Mastan Sahib Dargah Sunni,Velgode,Velgodu,8.11,0,8.11,6400,1600,8000,,,,,0,6400,1600,8000,new
NDGZT3293,Mosque Sunni,Gadivemula,Bujanur,15.96,0,15.96,6400,6400,12800,,,,,0,6400,6400,12800,
NDGZT1923,Masum Pasha Dargah Sunni,Bethamcherla,Gutupalli,4.64,0,4.64,6300,1800,8100,,,,,0,6300,1800,8100,
NDGZT1941,Ashoor Khana Sunni,Dhone,Kosanapallli,4.42,0,4.42,6300,1800,8100,,,,,0,6300,1800,8100,
NDGZT3291,Mosque as Gorakal Sunni,Nandyal,Durvesi,4.48,0,4.48,6300,1800,8100,,,,,0,6300,1800,8100,new house 1
NDGZT3295,Ashurkhana Sunni,Bandi Atmakur,Santhajuttur,4.32,0,4.32,6300,1800,8100,,,,,0,6300,1800,8100,no income
NDGZT3394,Ashurkhana Sunni,Bandi Atmakur,Kakanur,4.52,0,4.52,6300,1800,8100,,,,,0,6300,1800,8100,Encroachment
NDGZT3305,Rangal Darvesh Dargah Sunni,Gadivemula,Chanakapalli,4.56,0,4.56,6300,1800,8100,,,,,0,6300,1800,8100,no income
NDGZT1737,Jhanda,Banaganapalli,Gulam nai pet,4.28,0,4.28,6300,1800,8100,,,,,0,6300,1800,8100,no income
NDGZT1747,Ashoor Khana Sunni,Banaganapalli,Meerapuram,4.64,0,4.64,6300,1800,8100,,,,,0,6300,1800,8100,new
NDGZT1774,Dastagiri Saheb Jhanda Sunni,Banaganapalli,Pasupula,4.56,0,4.56,22500,2500,25000,8831/177/08-12-2025,,22500,2500,25000,0,0,0,no income
NDGZT2024,Sunni Ashoor Khana,Owk ,kanukuntla,4.28,0,4.28,6300,1800,8100,,,,,0,6300,1800,8100,no income
NDGZT1932,Ashurkhana Sunni,Bethamcherla,Emboy,9.72,0,9.72,6000,1500,7500,,,,,0,6000,1500,7500,new
NDGZT3278,Mosque Sunni,Pagidyala,Prathakota West,9.73,0,9.73,6000,2000,8000,,,,,0,6000,2000,8000,new
NDGZT3257,Mosque Sunni,Midthur,Nagalooty,30.65,0,30.65,72000,8000,80000,8717/175/01-10-2025,899/29-10-2025,72000,8000,80000,0,0,0,Subject to Audit
NDGZT3248,Badi Masjid Sunni,Jupadu Bangalow,Tatipadu,32.03,0,32.03,6000,1500,7500,,,,,0,6000,1500,7500,no Income house 1
NDGZT3346,Mosque Sunni (Jamia Masjid),Nandyal,Noonepalli,46.5,0,46.5,6000,2000,8000,,,,,0,6000,2000,8000,no Income house 1
NDGZT3398,Ashurkhana Sunni,Bandi Atmakur,Parmatur,10.8,0,10.8,6000,2000,8000,,,,,0,6000,2000,8000,no income
NDGZT3406,Mosque Sunni,Bandi Atmakur,Bayyappa Kodur,11.73,0,11.73,6000,2000,8000,,,,,0,6000,2000,8000,no income
NDGZT3315,Mosque sunni,Gadivemula,Manchala katta,75.51,0,75.51,6000,1000,7000,,,,,0,6000,1000,7000,no income
NDGZT3552,Sunni Mosque (Fort Mosque),Gospadu,R.Nagulavaram,4.42,0,4.42,6000,1000,7000,,,,,0,6000,1000,7000,new
NDGZT3495,Sunni Ashurkhana,Allagadda,Allagadda,6.4,0,6.4,6000,1500,7500,,,,,0,6000,1500,7500,new
NDGZT3497,Sunni Ashurkhana,Allagadda,Pedda Chintakunt,7.45,0,7.45,6000,1500,7500,,,,,0,6000,1500,7500,new
NDGZT3498,Sunni Ashurkhana,Sirivella,Gumparamadinne,7.78,0,7.78,6000,1500,7500,,,,,0,6000,1500,7500,
NDROW0003,Macca Masjid,Sirvella,Sirvel,0,0,0,6000,1000,7000,,,,,0,6000,1000,7000,new
NDGZT1926,Masum Pasha Dargah Sunni,Bethamcherla,Gutupalli,3.78,0,3.78,5600,1600,7200,,,,,0,5600,1600,7200,
NDGZT3237,Darga Sunni,Nandikotkur,Musalimadugu,4.08,0,4.08,5600,1600,7200,,,,,0,5600,1600,7200,
NDGZT3491,Sunni Ashurkhana Padakandla,Allagadda,Padakandla,6.9,0,6.9,5600,1400,7000,,,,,0,5600,1400,7000,
NDGZT2019,Sunni Ashoorkhana,Sirivella,Kotapadu,4.07,0,4.07,5600,1600,7200,,,,,0,5600,1600,7200,house 1
NDGZT3556,Sunni Jumma Mosque,Sirvella,Chagalamarri,6.96,0,6.96,5600,1400,7000,,,,,0,5600,1400,7000,
NDGZT1999,Sunni Ashoorkhana,Koilakuntla,Amadala,4.03,0,4.03,5600,1600,7200,,,,,0,5600,1600,7200,
NDGZT2002,Sunni Ashoorkhana,Kolimigundla,Petnikota,3.84,0,3.84,5600,1600,7200,,,,,0,5600,1600,7200,new
NDGZT2026,Khaji service sunni,Owk ,kanukuntla,3.7,0,3.7,5600,1600,7200,,,,,0,5600,1600,7200,new
NDGZT3373,Jamal Saheb Darga Sunni,Panyam,Panyam,13.15,0,13.15,5200,5200,10400,,,,,0,5200,5200,10400,no income
NDGZT1758,Ashoor Khana Sunni,Banaganapalli,Ramathirtam,26.6,0,26.6,13500,7800,21300,8810/177/13-10-2025,884/15-12-2025,13500,,13500,0,7800,7800,new
NDGZT1914,Idrus Pasha Dargah,Bethamcherla,Gutupalli,10.48,0,10.48,5000,1000,6000,,,,,0,5000,1000,6000,new
NDGZT1678,Mosque Sunni,Pamulapadu,Thummalur,31-00,0,31-00,5000,1000,6000,,,,,0,5000,1000,6000,new
NDGZT3277,Dargah as Pratakota,Pagidyala,Prathakota West,9.38,0,9.38,5000,1000,6000,,,,,0,5000,1000,6000,new
NDGZT3390,Ashurkhana Sunni,Bandi Atmakur,Pedda Devalapuram,10.2,0,10.2,5000,2000,5000,,,,,0,5000,2000,7000,no income
NDGZT3244,Good Saheb Dargah at Bannur,Midthur,Chowtakur,3.67,0,3.67,4900,1400,6300,,,,,0,4900,1400,6300,new
NDGZT3386,Umar Hussain Dargah Sunni,Bandi Atmakur,Bandi Atmakur,3.44,0,3.44,4900,1400,6300,,,,,0,4900,1400,6300,new
NDGZT2011,Sunni Dargah of hazrath Abdul Saheb,Gospadu,Julepalli,3.34,0,3.34,4900,1400,6300,,,,,0,4900,1400,6300,new
NDGZT2012,Sunni Ashoorkhana,Kolimigundla,Itikala,3.63,0,3.63,4900,1400,6300,,,,,0,4900,1400,6300,new
NDGZT2018,Mosque and Ashoor khana,Kolimigundla,Thummulapentla,3.62,0,3.62,4900,1400,6300,,,,,0,4900,1400,6300,new
NDGZT2023,Sunni Mosque,Owk ,Uppalapadu,3.26,0,3.26,8000,2000,10000,8828/177/08-12-2025,,8000,2000,10000,0,0,0,new
NDGZT3501,Sunni Mosque,Rudravaram,Alamur,5.59,0,5.59,4800,1200,6000,,,,,0,4800,1200,6000,new
NDGZT3389,Ashurkhana Sunni,Bandi Atmakur,Lingapuram H/o Gali Chennaiahpalem,6.2,0,6.2,4500,1500,4500,,,,,0,4500,1500,6000,new
NDGZT3316,Ashoor Khana,Gadivemula,Bujanur H/o Gadivemula ,5.16,0,5.16,4500,1500,6000,,,,,0,4500,1500,6000,
NDROW0004,Idgah @Koka Yasin saheb,Banaganapalli,banaganapalli,0,0,0,4500,1500,6000,,,,,0,4500,1500,6000,new
NDGZT3361,Sayyed Manna Saheb Dargah,Nandyal,Nandyal,3.32,0,3.32,4200,1200,5400,,,,,0,4200,1200,5400,new
NDGZT2003,Sunni Ashoorkhana,Uyyalawada,Kakaravada,3.04,0,3.04,4200,1200,5400,,,,,0,4200,1200,5400,new
NDGZT1777,Ashoor Khana Sunni,Banaganapalli,Gulamalibad,3-00,0,3-00,4200,1200,5400,,,,,0,4200,1200,5400,Encroachment
NDGZT1650,Asaar Masjid Sunni,Atmakur,Atmakur,0,0,0,4000,4000,8000,,,,,0,4000,4000,8000,new
NDGZT1691,Mosque Sunni,Pamulapadu,P.Rudravaram H/o Chelimilla,3.97,0,3.97,4000,2000,6000,,,,,0,4000,2000,6000,no income
NDGZT1694,Mosque Sunni,Kothapalle,Pothavadipadu,9.6,0,9.6,4000,1000,5000,,,,,0,4000,1000,5000,Encroachment
NDGZT3226,Ashurkhana Sunni,Midthur,Kadumoor,6.64,0,6.64,4000,1000,5000,,,,,0,4000,1000,5000,
NDGZT3534,Sunni Ashurkhana,Gospadu,M.Chintakunta,5.12,0,5.12,4000,1000,5000,,,,,0,4000,1000,5000,
NDGZT3510,Sunni Nishana or Jhanda of Hazrath Ghouse-e-Azam Dastagiri,Rudravaram,Perur,5.21,0,5.21,4000,1000,5000,,,,,0,4000,1000,5000,Encroachment
NDGZT1759,Ashoorkhana Sunni,Banaganapalli,Nandivargam,9.37,0,9.37,4000,1000,5000,,,,,0,4000,1000,5000,no income
NDGZT1789,Ashurkhana Sunni,Banaganapalli,Cherlakutur,2.66,0,2.66,3724,1064,4788,,,,,0,3724,1064,4788,Encroachment
NDGZT1672,Imam Khasim Ashurkhana Sunni,Atmakur,Kurukunda,1.85,0.42,2.27,3500,1000,4500,,,,,0,3500,1000,4500,Encroachment
NDGZT3243,Goodh Saheb Dargah Sunni,Midthur,Chowtakur,2.72,0,2.72,3500,1000,4500,,,,,0,3500,1000,4500,Encroachment
NDGZT1753,Dasthagiri Saheb Jhanda Pial Sunni,Banaganapalli,Nandavaram,2.21,0,2.21,3500,1000,4500,,,,,0,3500,1000,4500,new
NDGZT1786,Ashurkhana Sunni,Banaganapalli,Rallakotur,2.46,0,2.46,3500,1000,4500,,,,,0,3500,1000,4500,court case/encroachment
NDGZT1998,Sunni Ashoorkhana,Koilakuntla,Chinna Kopperla,2.42,0,2.42,3500,1000,4500,,,,,0,3500,1000,4500,new
NDGZT2007,Sunni Ashoorkhana,Sanjamala,Mukkamalla,2.34,0,2.34,3500,1000,4500,,,,,0,3500,1000,4500,Encroachment
NDGZT2022,Sunni Mosque ,Owk ,Uppalapadu,2.48,0,2.48,3500,1000,4500,,,,,0,3500,1000,4500,Encroachment
NDGZT3507,Sunni Mosque and Ashurkhana,Allagadda,G.Jamuladinne,3.21,0,3.21,3200,800,4000,,,,,0,3200,800,4000,new
NDGZT1995,Sunni Mosque,Sanjamala,Nossam,8.37,0,8.37,3200,3200,6400,,,,,0,3200,3200,6400,new
NDGZT1662,Imam Khasim Ashurkhana Sunni,Atmakur,Kurukunda,6.06,1.69,7.75,3000,500,3500,,,,,0,3000,500,3500,new
NDGZT1670,Mosque Sunni,Velgode,Boyarevula,8.22,0.82,9.04,3000,1000,4000,,,,,0,3000,1000,4000,new
NDGZT3537,Sunni Mosque,Chagalamarri,Pedda Vangali,54.75,0,54.75,3000,3000,6000,,,,,0,3000,3000,6000,new
NDGZT1878,Peerla Panja Sunni,Dhone,Udumalapadu,2.07,0,2.07,2800,800,3600,,,,,0,2800,800,3600,
NDGZT1864,Jamia Masjid Sunni,Peapully,Peapully,2.02,0,2.02,2800,800,3600,,,,,0,2800,800,3600,new
NDGZT1952,Peerla Panja Sunni,Peapully,Burugula,2.08,0,2.08,2800,800,3600,,,,,0,2800,800,3600,new
NDGZT3375,Ashurkhana Sunni,Bandi Atmakur,Kadamakalva,1.22,0,1.22,2800,800,3600,,,,,0,2800,800,3600,new
NDGZT3399,Ashurkhana Sunni,Bandi Atmakur,Narayanapuram,1.79,0,1.79,2800,800,3600,,,,,0,2800,800,3600,new
NDGZT3493,Sunni Ashurkhana,Allagadda,S.Lingamdinne,1.86,0,1.86,2800,800,3600,,,,,0,2800,800,3600,new
NDGZT3531,Sunni Dargah of Hazrath Mira Shah Dargah,Rudravaram,Chinnakambaloor,2.52,0.93,3.45,2800,700,3500,,,,,0,2800,700,3500,new
NDGZT1743,Dasthagiri Saheb Jhanda Pial Sunni,Banaganapalli,Banaganapalli,2.1,0,2.1,2800,800,3600,,,,,0,2800,800,3600,new
NDGZT2021,Sunni Ashoor Khana,Owk ,Uppalapadu,2.08,0,2.08,8000,2000,10000,8827/177/08-12-2025,,8000,2000,10000,0,0,0,new
NDGZT3311,Jhanda Sunni,Gadivemula,Bilakalaguduru,3.03,0,3.03,2400,1200,3600,,,,,0,2400,1200,3600,new
NDGZT3502,Sunni Ashurkhana,Allagadda,Mittapalle,0.88,0,0.88,2400,400,2800,,,,,0,2400,400,2800,
NDGZT3527,Sunni Mosque,Allagadda,Devarayapuram,3.15,0,3.15,2400,600,3000,,,,,0,2400,600,3000,no income
NDGZT2016,Sunni Ashoorkhana,Koilakuntla,Chintakunta,1.68,0,1.68,2380,680,3060,,,,,0,2380,680,3060,Encroachment
NDGZT1646,Dastagir Jhanda Sunni,Kothapalle,Sivapuram,3.72,0.91,4.63,2200,100,2300,,,,,0,2200,100,2300,new
NDGZT1935,Ashurkhana Sunni,Bethamcherla,Bethamcherla,1.6,0,1.6,2100,600,2700,,,,,0,2100,600,2700,new
NDGZT3362,Mannan Saheb Mosque Sunni,Nandyal,Nandyal,1.5,0,1.5,2100,600,2700,,,,,0,2100,600,2700,new
NDGZT2006,Sunni Mosque and Ashoor Khana,Uyyalawada,Uyyalawada,1.64,0,1.64,2100,600,2700,,,,,0,2100,600,2700,
NDGZT1687,Hussain Saheb Dargha Sunni,Velgode,Velgodu,8.68,1.02,9.7,2000,500,2500,,,,,0,2000,500,2500,new
NDGZT1693,Gokavaram Dargah Sunni,Kothapalle,Gokavaram,6.38,0,6.38,2000,500,2500,,,,,0,2000,500,2500,
NDGZT3528,Ashurkhana Sunni,Gospadu,Rayapadu,2.17,0,2.17,2000,500,2500,,,,,0,2000,500,2500,
NDGZT3526,Sunni Ashurkhana,Rudravaram,T.Lingamdinne,2.42,0,2.42,2000,500,2500,,,,,0,2000,500,2500,no income
NDGZT1711,Bada Ashoor Khana Sunni,Banaganapalli,Banaganapalli,0,0,0,2000,1000,3000,8813/177/27-10-2025,881/15-12-2025,2000,1000,3000,0,0,0,
NDGZT1741,Dhaltalwar Ashoor Khana Sunni,Banaganapalli,Banaganapalli,4.58,0,4.58,5000,7000,12000,8806/177/24-09-2025,712/10-10-2025,5000,7000,12000,0,0,0,Waqf and lease both collecting
NDGZT3555,Sunni Mosque,Chagalamarri,Muthyalapadu,2.1,0,2.1,1900,500,2400,,,,,0,1900,500,2400,new
NDGZT3553,Sunni Fort Mosque,Sirvella,Chagalamarri,2.07,0,2.07,1900,500,2400,,,,,0,1900,500,2400,new
NDGZT1781,Ashoor Khana Sunni,Banaganapalli,Jwalapuram,0.91,0,0.91,1700,500,2200,,,,,0,1700,500,2200,
NDGZT3392,Mosque Sunni,Nandyal,Bhojanam,19.03,0,19.03,1600,400,2000,,,,,0,1600,400,2000,
NDGZT3522,Sunni Mosque,Allagadda,Allagadda,1.02,0,1.02,1600,400,2000,,,,,0,1600,400,2000,new
NDGZT3511,Sunni Ashurkhana,Rudravaram,Perur,0,1,1,1600,400,2000,,,,,0,1600,400,2000,
NDGZT1671,Mosque Sunni,Velgode,Ayyavaripalli,3.99,0,3.99,1500,500,2000,,,,,0,1500,500,2000,new
NDGZT1683,Masoom Ali Dargha Sunni,Kothapalle,Dudyala,1.99,0,1.99,1500,500,1500,,,,,0,1500,500,2000,new
NDGZT3333,Jhanda Sunni,Panyam,Konidedu,4.84,0,4.84,17000,3000,20000,8820/177/21-11-2025,892/16-12-2025,17000,3000,20000,0,0,0,new
NDGZT3335,Ashoor Khana Sunni,Panyam,Gaggatur,5.08,0,5.08,1500,500,2000,,,,,0,1500,500,2000,new
NDGZT1961,Peerla Panja Sunni,Bethamcherla,Gollagutta,0.96,0,0.96,1400,400,1800,,,,,0,1400,400,1800,
NDGZT1947,Peerla Panja Sunni,Peapully,Munimadugu,1-00,0,1-00,1400,400,1800,,,,,0,1400,400,1800,new
NDGZT1642,Mosque Sunni,Kothapalle,Nandikunta,1.69,0,1.69,1000,500,1500,,,,,0,1000,500,1500,
NDGZT1715,Masoom Basha Dargah Sunni,Banaganapalli,Banaganapalli,5.1,0,5.1,1000,1000,2000,,,,,0,1000,1000,2000,new
NDGZT1701,Asar e Shariff Sunni,Velgode,Velgodu,24.84,1.95,26.79,500,4000,4500,,,,,0,500,4000,4500,new
NDGZT3352,Gulab Basha Dargah Sunni,Nandyal,Nandyal,0,0,0,120000,28960,148960,3001/61/07-04-2025,106/30-04-2025,120000,,120000,0,28960,28960,IA increased the Arrears this year after assessing audits
NDGZT1898,Mosque Sunni,Bethamcherla,Rangapuram,79.2,0,79.2,39500,32000,71500,3003/61/15-04-2025,104/30-04-2025,39500,,39500,0,32000,32000,arrears added
NDGZT3312,Mosque Sunni,Gadivemula,Bilakalaguduru,22.11,0,22.11,48700,8800,57500,3027/61/21-06-2025,235/01-07-2025,48700,,48700,0,8800,8800,new
NDGZT3529,Sunni Mosque,Gospadu,Yalluru,62.73,0,62.73,101000,10000,111000,3007/61/17-04-2025,102/30-04-2025,101000,,101000,0,10000,10000,Arrears increased by IA
NDGZT2000,Sunni Mosque,Dornipadu,Chakarajuvemula,70.94,0,70.94,35500,28400,63900,3030/61/25-06-2025,234/01-07-2025,35500,,35500,0,28400,28400,No Income
NDGZT3332,Dargha Sunni,Panyam,Gokavaram,46.4,0,46.4,200000,8000,208000,3019/61/30-05-2025,262/09-06-2025,200000,,200000,0,8000,8000,new
NDGZT3302,Mahaboob Shah Darga Sunni,Gadivemula,Gani,21.66,0,21.66,66000,11000,77000,3043/61/Nil,603/08-09-2025,66000,11000,77000,0,0,0,new
NDGZT3512,Sunni Mosque,Gospadu,Gospadu,59.3,0,59.3,30000,24000,54000,3040/61/28-07-2025,619/10-09-2025,30000,,30000,0,24000,24000,No Income
NDGZT3313,Mosque Sunni,Gadivemula,Gadivemula ,37.88,0,37.88,20000,39000,59000,"3005/61/16-04-2025, 3002/61/09-04-2025","102/30-04-2025, 105/30-04-2025",20000,19000,39000,0,20000,20000,Subject to Audit
NDROW0005,Hzt & Abbas Asthan,Banaganapalli,Banaganapalli,,,,20310,20000,40310,3041/61/28-07-2025,607/08-09-2025,20310,,20310,0,20000,20000,no income
NDGZT1966,Peerla Panja Sunni,Bethamcherla,Bugganaplli,18.64,0,18.64,62000,5000,67000,3017/61/27-05-2025,261/09-06-2025,62000,,62000,0,5000,5000,As per Audit
NDGZT3217,Mosque Sunni,Nandikotkur,Allur,41.84,0,41.84,17200,17200,34400,3044/61/04-08-2025,604/08-09-2025,17200,7800,25000,0,9400,9400,
NDGZT3397,Mosque Sunni,Bandi Atmakur,Parnapally,44.91,0,44.91,160000,5000,165000,3039/61/26-07-2025,602/08-09-2025,160000,,160000,0,5000,5000,
NDGZT1757,Ashoor Khana Sunni,Banaganapalli,Nandavaram,13.58,0,13.58,35000,5500,40500,"3010/61/01-05-2025, 3026/61/21-06-2025","205/26-05-2025, 235/01-07-2025",35000,,35000,0,5500,5500,No Income
NDGZT1764,Imam Khasim Ashoor Khana,Banaganapalli,Palukur,11.2,0,11.2,44500,5500,50000,3035/61/03-07-2025,378/18-07-2025,44500,5500,50000,0,0,0,new
NDGZT1752,Ashoorkhana Sunni,Banaganapalli,Vittalapuram,27.56,0,27.56,40000,5000,45000,3025/61/21-06-2025,235/01-07-2025,40000,,40000,0,5000,5000,
NDGZT1990,Sunni Mosque Dornipadu H/o Burreddy Palli,Dornipadu,Burreddy palli,36.82,0,36.82,18500,14800,33300,3031/61/25-06-2025,234/01-07-2025,18500,,18500,0,14800,14800,
NDGZT3492,Sunni Mosque ,Gospadu,M.Krishnapuram,35.44,0,35.44,17500,14000,31500,3036/61/04-07-2025,379/18-07-2025,17500,,17500,0,14000,14000,new
NDGZT1742,Mosque Sunni(Kapulapapalli),Banaganapalli,Banaganapalli,38.65,0,38.65,14000,14000,28000,3047/61/12-08-2025,618/10-09-2025,14000,,14000,0,14000,14000,new
NDGZT1681,Mosque Sunni,Velgode,Velpanur,93.32,0,93.32,270000,2000,272000,3050/61/18-08-2025,,270000,,270000,0,2000,2000,
NDGZT1713,Janglimaki Masjid Sunni,Banaganapalli,Banaganapalli,21.45,0,21.45,20000,9429,29429,3012/61/05-05-2025,206/26-05-2025,20000,,20000,0,9429,9429,new
NDGZT1673,Mosque Sunni,Velgode,Regadigudur,54-41,0,54-41,100000,30000,130000,3029/61/24-06-2025,229/01-07-2025,100000,30000,130000,0,0,0,new
NDGZT3303,Mosque Sunni,Gadivemula,Gani,75.08,0,75.08,242000,38000,280000,3033/61/02-07-2025,376/18-07-2025,242000,38000,280000,0,0,0,new
NDGZT1965,Mosque Sunni,Bethamcherla,Bugganaplli,24.06,0,24.06,12000,7200,19200,3015/61/08-05-2025,209/26-05-2025,12000,,12000,0,7200,7200,no Income
NDGZT3287,Mosque Sunni,Kothapalle,Musalimadugu,10.4,0,10.4,7000,7000,14000,3021/61/02-06-2025,231/01-07-2025,7000,,7000,0,7000,7000,no Income
NDGZT3505,Sunni Dargah Hazrath Abdulla Sahib,Gospadu,Jillella,13.09,0,13.09,6500,2600,9100,3042/61/29-07-2025,606/08-09-2025,6500,,6500,0,2600,2600,Encroachment
NDGZT3519,Sunni Mosque,Gospadu,Tellapuri,19.42,0,19.42,11400,5000,16400,3032/61/01-07-2025,375/18-07-2025,11400,,11400,0,5000,5000,as per audit
NDGZT1934,Fakir Takiya Sunni,Bethamcherla,Bethamcherla,3.47,0,3.47,20000,2000,22000,3038/61/26-07-2025,601/08-09-2025,20000,2000,22000,0,0,0,new
NDGZT1648,Zahurulla Hussain Darga Sunni,Atmakur,Atmakur,3.4,0,3.4,0,0,0,,,,,0,0,0,0,new
NDGZT1649,Imam Khasim Ashurkhana Sunni,Atmakur,Atmakur,0,0,0,0,0,0,,,,,0,0,0,0,new
NDGZT1652,Kothapeta Masjid Sunni,Atmakur,Atmakur,2,0,2,0,0,0,,,,,0,0,0,0,new
NDGZT1653,Bara Imam Ashurkhana Sunni,Atmakur,Atmakur,0,0,0,0,0,0,,,,,0,0,0,0,new
NDGZT1655,Ali Akbar Ashurkhana Sunni,Atmakur,Atmakur,0,0,0,0,0,0,,,,,0,0,0,0,new
NDGZT1656,Imam Khasim Ashurkhana Sunni,Atmakur,Atmakur,0,0,0,0,0,0,,,,,0,0,0,0,no income
NDGZT1657,Mosque Sunni,Atmakur,Kurukunda,0,0,0,0,0,0,,,,,0,0,0,0,new
NDGZT1658,Mosque Sunni,Atmakur,Kurukunda,37.55,4.29,41.84,0,0,0,,,,,0,0,0,0,new
NDGZT1659,Dastagir Jhanda Sunni or Asar Shariff Sunni,Atmakur,Kurukunda,0,0.56,0.56,0,0,0,,,,,0,0,0,0,new
NDGZT1660,Hussaini Alam Ashurkhana Sunni,Atmakur,Atmakur,0,0,0,0,0,0,,,,,0,0,0,0,new
NDGZT1661,Sha Habibullah alias Diwansha Vali Dargah,Atmakur,Atmakur,0,0,0,0,0,0,,,,,0,0,0,0,new
NDGZT1663,Bara Imam Ashurkhana Sunni,Atmakur,Atmakur,0,0,0,0,0,0,,,,,0,0,0,0,
NDGZT1682,Ashoor Khana Sunni,Atmakur,Atmakur,82-00,0,82-00,0,,0,,,,,0,0,0,0,new
NDGZT1684,Amanulla Sha Dargha Sunni ,Atmakur,Atmakur,0,0,0,0,0,0,,,,,0,0,0,0,new
NDROW0006,"OLD MASJID & GRAVE YEARD, NALLAKALUVA (V), ATMAKUR (M)",ATMAKUR,NALLAKALUVA,0,0,0,0,0,0,,,,,0,0,0,0,new
NDGZT1920,Mosque and Dargah,Bethamcherla,Gutupalli,7.3,0,7.3,0,0,0,,,,,0,0,0,0,new
NDGZT1928,Idgah Sunni,Bethamcherla,Gutupalli,0,0,0,0,0,0,,,,,0,0,0,0,
NDGZT1929,Sarkar Ashurkhana,Bethamcherla,Gutupalli,0,0,0,0,0,0,,,,,0,0,0,0,new
NDGZT1930,Syed Hussain Bhai Ashurkhana,Bethamcherla,Gutupalli,0,0,0,0,0,0,,,,,0,0,0,0,new
NDGZT1936,Ashar-e-Shareef Holy Mosque,Bethamcherla,Bethamcherla,52.71,0,52.71,0,0,0,,,,,0,0,0,0,new
NDGZT1972,Idgah Sunni,Bethamcherla,R.S.Rangapuram,0,0,0,0,0,0,,,,,0,0,0,0,new
NDGZT1978,Dargah Sunni,Bethamcherla,Kolumulapalli,6.8,0,6.8,0,0,0,,,,,0,0,0,0,new
NDGZT1854,Kondapet Mosque Sunni,Dhone,Dhone,0,0,0,0,0,0,,,,,0,0,0,0,new
NDGZT1855,Railway Mosque Sunni ( Moti Masjid ),Dhone,Dhone,0,0,0,20000,0,20000,3014/61/05-05-2025,207/26-05-2025,20000,,20000,0,0,0,Subject to Audit
NDGZT1856,Jamia Mosque Pathapeta,Dhone,Pathapeta,80.65,0,80.65,0,0,0,,,,,0,0,0,0,new
NDGZT1857,Hussaine alam ashoor Khana,Dhone,Dhone,0,0,0,0,0,0,,,,,0,0,0,0,
NDGZT1887,Mosque Sunni,Dhone,Devarabanda,0,0,0,0,0,0,,,,,0,0,0,0,new
NDGZT1888,Peerla Panja Sunni,Dhone,Devarabanda,0,0,0,0,0,0,,,,,0,0,0,0,new
NDGZT1903,Peerla Panja Sunni,Dhone,Chanugondla,18.66,0,18.66,0,13000,13000,3048/61/13/08/2025,617/10-09-2025,,13000,13000,0,0,0,new
NDGZT1905,Peerla Panja Sunni,Dhone,Bogolu,0,0,0,0,0,0,,,,,0,0,0,0,new
NDGZT1959,Peerla Panja Sunni,Dhone,Dhone,24.37,0,24.37,0,8000,8000,3022/61/06-06-2025,330/01-07-2025,,8000,8000,0,0,0,new
NDGZT1962,Peerla Panja Sunni,Dhone,Tirunampalli,7.9,0,7.9,0,0,0,,,,,0,0,0,0,
